,Unnamed: 0,quoteID,quotation,speaker,qids,date,numOccurrences,probas,urls,phase
1266,5157403,2020-02-04-111006,"We've got to make sure that people coming out have a chance to get a job and be tax-paying citizens and not put a burden on taxpayers to have larger and larger prisons,",Del Marsh,['Q5252928'],2020-02-04 20:19:24,1,"[['Del Marsh', '0.4877'], ['None', '0.4212'], ['Gov. Kay Ivey', '0.0912']]",['https://www.al.com/news/2020/02/marsh-says-lawmakers-need-to-know-costs-on-new-prisons.html'],E
1267,5169524,2020-01-15-083133,"The real issue is who can bring the whole party together... brown, Black, white, gay, straight.",Joe Biden,['Q6279'],2020-01-15 06:12:48,1,"[['Joe Biden', '0.8937'], ['None', '0.0853'], ['Barack Obama', '0.0132'], ['Pete Buttigieg', '0.0034'], ['Bernie Sanders', '0.0024'], ['John F. Kennedy', '0.002']]",['https://www.advocate.com/election/2020/1/14/elizabeth-warren-once-again-notes-anti-trans-violence-debate'],E
1268,5176779,2020-03-09-045798,"pro-Black, pro-woman, pro-queer, pro-poor",Bernie Sanders,['Q359442'],2020-03-09 13:30:08,1,"[['Bernie Sanders', '0.8552'], ['None', '0.1361'], ['Joe Biden', '0.0045'], ['Elizabeth Warren', '0.0042']]",['http://thehill.com/opinion/campaign/486566-not-a-monolith-the-diverse-latinx-vote-20'],E
1269,5179738,2020-01-31-093797,"There's a lot of nuance and detail that are coming out from these groups,",Greg Harris,"['Q1544914', 'Q26956093', 'Q535083', 'Q5605660', 'Q5605662']",2020-01-31 01:22:17,2,"[['Greg Harris', '0.8031'], ['None', '0.1802'], ['JB Pritzker', '0.0167']]","['https://wgem.com/2020/01/30/illinois-ethics-commission-addresses-conflicts-of-interest-closing-the-revolving-door/', 'https://wsiltv.com/2020/01/31/illinois-ethics-commission-addresses-conflicts-of-interest-closing-the-revolving-door/']",E
1270,5181686,2020-01-23-060785,more theater than an implementable plan to truly engender broad support.,Anthony Portantino,['Q4773294'],2020-01-23 08:01:28,1,"[['Anthony Portantino', '0.8417'], ['None', '0.1089'], ['Scott Wiener', '0.0494']]",['https://www.latimes.com/california/story/2020-01-23/skelton-sb50-housing-bill-toni-atkins-scott-wiener-california-legislature'],E
1271,5183836,2020-02-26-033363,"If you indicated insider knowledge of gay life, you were telegraphing that you were gay.",Mike Hogan,"['Q3857407', 'Q42287749', 'Q6847262', 'Q6847266']",2020-02-26 06:00:32,1,"[['Mike Hogan', '0.7369'], ['None', '0.2631']]",['https://www.seattletimes.com/seattle-news/crime/a-victim-of-anti-gay-threats-himself-a-king-county-senior-deputy-prosecutor-spent-decades-fighting-bias-and-hate/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all'],E
1272,5184123,2020-03-19-042267,"I've got all eight, I'm coming out,",Michael O'Donnell,"['Q16733608', 'Q21458957', 'Q6833151', 'Q6833152']",2020-03-19 15:38:26,1,"[[""Michael O'Donnell"", '0.8232'], ['None', '0.1768']]",['https://hub.jhu.edu/magazine/2020/spring/michael-odonnell-vietnam-war-daniel-weiss/'],E
1273,5184513,2020-01-19-035242,"So everybody brings some negatives, if you'd like. I would just hope very much that the American people look at the totality of a candidate, not at their gender, not at their sexuality, not at their age, but at everything. Nobody is perfect. There ain't no perfect candidate out there.",Bernie Sanders,['Q359442'],2020-01-19 11:30:20,19,"[['Bernie Sanders', '0.6201'], ['None', '0.2863'], ['Pete Buttigieg', '0.0792'], ['Elizabeth Warren', '0.0143']]","['https://www.seattletimes.com/nation-world/nation/sanders-faces-gender-questions-amid-warren-feud/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_nation-world', 'http://www.bcdemocrat.com/2020/01/19/us-election-2020-gender-bias/', 'http://www.tribtown.com/2020/01/19/us-election-2020-gender-bias/', 'http://auburnpub.com/news/national/govt-and-politics/sanders-says-gender-age-pose-obstacles-to-candidates/article_fdb287eb-5c9a-56f6-b2ce-bdd1c9fee181.html', 'http://www.thehour.com/news/article/Sanders-faces-gender-questions-amid-Warren-feud-14988080.php', 'https://kdhnews.com/news/politics/sanders-says-gender-age-pose-obstacles-to-candidates/article_f4a62bb8-26a8-5ba4-9d3c-9d1149aa83d0.html', 'https://www.mercurynews.com/2020/01/19/sanders-says-gender-age-pose-obstacles-to-candidates/', 'http://ctpost.com/news/article/Sanders-faces-gender-questions-amid-Warren-feud-14988080.php', 'http://gazette.com/ap/politics/democrats-navigate-sensitive-gender-politics-as-voting-nears/article_124fe5f7-881c-5bac-8065-c00d7ebfc6c2.html', 'http://newstimes.com/news/article/Sanders-faces-gender-questions-amid-Warren-feud-14988080.php', 'http://stamfordadvocate.com/news/article/Sanders-faces-gender-questions-amid-Warren-feud-14988080.php', 'http://wftv.com/news/politics/democrats-navigate/3CF6RUZ6MX6VU34UMCFI4GXS3Q/', 'http://longisland.news12.com/story/41583085/democrats-navigate-sensitive-gender-politics-as-voting-nears', 'http://lasvegassun.com/news/2020/jan/20/democrats-navigate-sensitive-gender-politics-as-vo/', 'http://newsok.com/article/feed/10005597/sanders-faces-gender-questions-amid-warren-feud', 'https://wtmj.com/national/2020/01/19/democrats-navigate-sensitive-gender-politics-as-voting-nears-2/', 'http://newsok.com/democrats-navigate-sensitive-gender-politics-as-voting-nears/article/feed/10005597?custom_click=rss', 'https://kdhnews.com/news/politics/democrats-navigate-sensitive-gender-politics-as-voting-nears/article_f4a62bb8-26a8-5ba4-9d3c-9d1149aa83d0.html', 'https://hotair.com/archives/jazz-shaw/2020/01/20/steyer-hope-least-half-america-isnt-misogynistic/']",E
1274,5186334,2020-01-30-044722,"If you want to talk about the capacity to win, try putting together a coalition to bring you back to the office with 80 percent of the vote as a gay dude in Mike Pence's Indiana,",Pete Buttigieg,['Q7173106'],2020-01-30 14:57:34,1,"[['Pete Buttigieg', '0.4471'], ['None', '0.3356'], ['Amy Klobuchar', '0.2172']]",['http://www.breitbart.com/politics/2020/01/30/elite-pete-buttigieg-claims-he-was-shaped-by-the-american-heartland/'],E
1275,5186347,2020-04-01-028687,I'm calling on Franklin Graham to publicly assure LGBTQ New Yorkers that they will receive the same treatment as anyone else at the Central Park field hospital... we'll be watching.,Brad Hoylman,['Q4954014'],2020-04-01 18:05:11,1,"[['Brad Hoylman', '0.9464'], ['None', '0.0536']]",['https://www.amny.com/coronavirus/anti-lgbtq-franklin-graham-running-central-park-hospital/'],E
1276,5187936,2020-01-15-113814,"Witnesses with firsthand knowledge of what happened. Documentation, which the President has prevented from coming out to the Congress, as we review this. Now the ball is in their court to either do that or pay a price.",Nancy Pelosi,['Q170581'],2020-01-15 21:21:56,1,"[['Nancy Pelosi', '0.8756'], ['None', '0.1244']]",['https://www.huewire.com/impeached/'],E
1277,5190247,2020-02-04-105372,We know that the three of us will be dividing up most of the delegates coming out of Iowa. I'm feeling good.,Elizabeth Warren,['Q434706'],2020-02-04 00:00:00,2,"[['Elizabeth Warren', '0.769'], ['None', '0.1674'], ['Bernie Sanders', '0.0444'], ['Pete Buttigieg', '0.0193']]","['https://www.nhpr.org/post/after-botched-iowa-caucuses-many-nh-voters-left-shaking-their-heads', 'http://www.newsy.com/stories/after-long-delay-iowa-caucuses-results-finally-released/']",E
1278,5193287,2020-01-28-010810,"Burlington seeks to be a city in which people of all backgrounds, orientations, and gender identities feel safe and enjoy a sense of belonging. This event as organized clashed with that deeply held community goal,",Miro Weinberger,['Q17102180'],2020-01-28 17:02:21,1,"[['Miro Weinberger', '0.9461'], ['None', '0.0539']]",['https://www.wcax.com/content/news/Weinberger-LGBTQ-groups-welcome-cancellation-of-transgender-agenda-meeting-567357521.html'],E
1279,5197263,2020-02-06-084056,"Taxpayer funds should not be used to try and manipulate young children with the political agenda and worldview of LGBTQ activism,",Jason Rapert,['Q16214143'],2020-02-06 16:43:55,2,"[['Jason Rapert', '0.9445'], ['None', '0.0555']]","['https://people.com/style/billy-porter-claps-back-at-critics-slamming-his-decision-to-wear-dress-on-sesame-street/', 'https://hypervocal.com/items/3225415']",E
1280,5198371,2020-01-09-007844,"As the mayor of a growing, vibrant and diverse city, Donald Trump's reckless attacks on immigrants, health care and the LGBTQ community are deeply personal,",Robert Garcia,"['Q16204904', 'Q16439254', 'Q21620332', 'Q2275115', 'Q4168665', 'Q631722']",2020-01-09 00:00:00,3,"[['Robert Garcia', '0.6506'], ['None', '0.2564'], ['Eric Garcetti', '0.0574'], ['Sen. Kamala Harris', '0.0243'], ['Joe Biden', '0.0113']]","['http://www.foxla.com/news/biden-returns-to-southland-picks-up-endorsements-from-l-a-long-beach-mayors', 'https://mynewsla.com/orange-county/2020/01/09/biden-returns-to-southland-picks-up-endorsements-from-l-a-long-beach-mayors/', 'https://timesofsandiego.com/politics/2020/01/09/mayors-of-la-long-beach-endorse-biden-during-southern-california-visit/']",E
1281,5200054,2020-02-17-065679,"The way Michael Bloomberg treated employees, female employees, who were under his wing, who were relying on him for their livelihoods, for their health benefits, for their 401ks, to have created that kind of culture, that unsafe workplace, to feel like you're being harassed because of your gender, that is problematic,",Kellyanne Conway,['Q6386365'],2020-02-17 01:13:13,1,"[['Kellyanne Conway', '0.6465'], ['None', '0.2107'], ['Michael Bloomberg', '0.0849'], ['Donald Trump', '0.0579']]",['http://www.afr.com/world/north-america/bloomberg-under-fire-from-all-sides-as-democratic-race-heats-up-20200217-p541h6'],E
1282,5208426,2020-03-04-079812,"We're policing gender,",Charlene Fernandez,['Q22679070'],2020-03-04 03:56:33,2,"[['Charlene Fernandez', '0.8446'], ['None', '0.143'], ['Nancy Barto', '0.0095'], ['Daniel Hernandez', '0.003']]","['http://www.msn.com/en-us/news/other/arizona-house-approves-ban-on-transgender-female-athletes/ar-BB10Icgp?srcref=rss', 'http://thedailybeast.com/arizona-passes-controversial-ban-on-transgender-athletes']",E
1283,5212297,2020-02-24-036909,"I've always been the type of guy that consistently bets on myself. Out of high school, felt like I was under recruited. And even coming out of Boston College, felt like kinda an under the radar type of guy.... If we are under the franchise tag, (it's) another opportunity to present itself to kinda cement that we're always confident we can do and things of that nature.",Justin Simmons,"['Q17091591', 'Q24006992', 'Q6318132']",2020-02-24 21:40:07,1,"[['Justin Simmons', '0.7895'], ['None', '0.2105']]",['http://www.cbssports.com/nfl/news/nfl-free-agency-2020-justin-simmons-expects-broncos-to-place-franchise-tag-on-him/'],E
1284,5214258,2020-02-17-019035,"He's trying to divide us up based on the color of our skin, or where we were born, our religion, our sexual orientation, even our gender. We're gon na win because we're bringing our people together. Black and white, Latino, Native American, Asian American, gay or straight -- we are all Americans. We are gon na stand together. We're gon na beat Trump. We're gon na transform this country.",Bernie Sanders,['Q359442'],2020-02-17 04:00:00,1,"[['Bernie Sanders', '0.9049'], ['None', '0.0756'], ['President Donald Trump', '0.0195']]",['http://blogs.dallasobserver.com/news/weekend-with-bernie-thousands-flock-to-sanders-rally-in-mesquite-11872484'],E
1285,5216059,2020-02-28-087797,What kind of mentality justifies the normalization of homosexuality to an entire nation's children as a political tactic?,Scott Lively,['Q2260853'],2020-02-28 11:35:00,1,"[['Scott Lively', '0.8734'], ['None', '0.1266']]",['http://lifesitenews.com/blogs/white-house-getting-gayer-trump-should-exercise-caution-regarding-gay-affirmation'],E
1286,5227045,2020-01-14-028165,"I grew up gay in Indiana,",Pete Buttigieg,['Q7173106'],2020-01-14 16:27:27,1,"[['Pete Buttigieg', '0.811'], ['None', '0.1602'], ['Donald Trump', '0.0288']]",['http://sfgate.com/entertainment/article/Mayor-Pete-s-Middle-Path-14974131.php'],E
1287,5228386,2020-03-05-076802,To see the folks coming out enjoying the shows and just having a good time here at the Strawberry Festival.,Randy Scott,"['Q28421781', 'Q7292422', 'Q7292423']",2020-03-05 00:00:00,1,"[['Randy Scott', '0.9092'], ['None', '0.0908']]",['http://www.fox13news.com/news/plant-city-native-provides-familiar-voice-for-strawberry-festival-attendees'],E
1288,5232719,2020-02-20-045050,"`I've been nice to some women.' ... We need to know is exactly what's lurking out there. He has gotten some number of women, dozens, who knows, to sign nondisclosure agreements both for sexual harassment and for gender discrimination in the workplace.",Elizabeth Warren,['Q434706'],2020-02-20 13:00:36,1,"[['Elizabeth Warren', '0.5106'], ['Mike Bloomberg', '0.429'], ['None', '0.0604']]",['http://dallasnews.com/news/politics/2020/02/20/las-vegas-debate-exposed-mike-bloombergs-inexperience-and-elizabeth-warrens-hunger/'],E
1289,5236162,2020-01-05-039028,"Today I felt just the opposite, we were doing better things and the scoreboard just didn't show it yet. We felt like if cleaned up a few things at halftime, we would be alright coming out of the break.",Jay Williams,"['Q1684380', 'Q25189164', 'Q6167344', 'Q6167349', 'Q6167354']",2020-01-05 21:58:06,1,"[['Jay Williams', '0.8494'], ['None', '0.1506']]",['http://chattanoogan.com/2020/1/5/401924/Eli-Sparkman-Lifts-Baylor-Over-Rival.aspx'],E
1290,5241626,2020-02-25-082508,"We're going to win because we're doing the exact opposite: We are bringing our people together -- black, white, Latino, Native American, Asian American, gay and straight,",Bernie Sanders,['Q359442'],2020-02-25 02:00:00,1,"[['Bernie Sanders', '0.584'], ['None', '0.3579'], ['President Donald Trump', '0.0581']]",['http://lasvegassun.com/news/2020/feb/25/now-as-the-front-runner-its-time-that-sanders-pivo/'],E
